column,missing_share,dataset
GrAdExp_p03,0.04336043360433604,openap_sorted_portfolios
GrAdExp_p07,0.04336043360433604,openap_sorted_portfolios
GrAdExp_p09,0.04336043360433604,openap_sorted_portfolios
GrAdExp_p02,0.04607046070460705,openap_sorted_portfolios
GrAdExp_p04,0.04607046070460705,openap_sorted_portfolios
GrAdExp_p05,0.04607046070460705,openap_sorted_portfolios
GrAdExp_p08,0.04607046070460705,openap_sorted_portfolios
BrandInvest_p02,0.04878048780487805,openap_sorted_portfolios
BrandInvest_p03,0.04878048780487805,openap_sorted_portfolios
IntanBM_p01,0.04878048780487805,openap_sorted_portfolios
IntanBM_p05,0.04878048780487805,openap_sorted_portfolios
roaq_p01,0.04878048780487805,openap_sorted_portfolios
roaq_p10,0.04878048780487805,openap_sorted_portfolios
IntanBM_p02,0.06097560975609756,openap_sorted_portfolios
IntanBM_p04,0.06097560975609756,openap_sorted_portfolios
IntanBM_p03,0.06368563685636856,openap_sorted_portfolios
BrandInvest_p04,0.06504065040650407,openap_sorted_portfolios
roaq_p07,0.06910569105691057,openap_sorted_portfolios
roaq_p04,0.08130081300813008,openap_sorted_portfolios
NumEarnIncrease_p04,0.08943089430894309,openap_sorted_portfolios
hire_p03,0.0975609756097561,openap_sorted_portfolios
roaq_p03,0.1016260162601626,openap_sorted_portfolios
roaq_p05,0.1016260162601626,openap_sorted_portfolios
roaq_p06,0.1016260162601626,openap_sorted_portfolios
roaq_p09,0.1016260162601626,openap_sorted_portfolios
CredRatDG_p01,0.10840108401084012,openap_sorted_portfolios
Mom6mJunk_p01,0.10840108401084012,openap_sorted_portfolios
Mom6mJunk_p10,0.10840108401084012,openap_sorted_portfolios
Mom6mJunk_p09,0.10975609756097561,openap_sorted_portfolios
Mom6mJunk_p02,0.1111111111111111,openap_sorted_portfolios
Mom6mJunk_p03,0.1111111111111111,openap_sorted_portfolios
Mom6mJunk_p05,0.1111111111111111,openap_sorted_portfolios
Mom6mJunk_p06,0.1111111111111111,openap_sorted_portfolios
Mom6mJunk_p07,0.1111111111111111,openap_sorted_portfolios
Mom6mJunk_p04,0.11246612466124661,openap_sorted_portfolios
Mom6mJunk_p08,0.11246612466124661,openap_sorted_portfolios
realestate_p01,0.11382113821138211,openap_sorted_portfolios
realestate_p02,0.11382113821138211,openap_sorted_portfolios
realestate_p03,0.11382113821138211,openap_sorted_portfolios
realestate_p04,0.11382113821138211,openap_sorted_portfolios
realestate_p05,0.11382113821138211,openap_sorted_portfolios
roaq_p02,0.11382113821138211,openap_sorted_portfolios
roaq_p08,0.11382113821138211,openap_sorted_portfolios
OrderBacklog_p01,0.13008130081300814,openap_sorted_portfolios
OrderBacklog_p02,0.13008130081300814,openap_sorted_portfolios
OrderBacklog_p03,0.13008130081300814,openap_sorted_portfolios
OrderBacklog_p04,0.13008130081300814,openap_sorted_portfolios
OrderBacklog_p05,0.13008130081300814,openap_sorted_portfolios
AnnouncementReturn_p01,0.13279132791327913,openap_sorted_portfolios
AnnouncementReturn_p03,0.13279132791327913,openap_sorted_portfolios
AnnouncementReturn_p05,0.13279132791327913,openap_sorted_portfolios
AnnouncementReturn_p02,0.13414634146341464,openap_sorted_portfolios
AnnouncementReturn_p04,0.13414634146341464,openap_sorted_portfolios
Cash_p01,0.13414634146341464,openap_sorted_portfolios
Cash_p06,0.13414634146341464,openap_sorted_portfolios
Cash_p10,0.13414634146341464,openap_sorted_portfolios
MS_p04,0.13414634146341464,openap_sorted_portfolios
Cash_p03,0.13550135501355012,openap_sorted_portfolios
Cash_p04,0.13550135501355012,openap_sorted_portfolios
Cash_p05,0.13550135501355012,openap_sorted_portfolios
Cash_p07,0.13550135501355012,openap_sorted_portfolios
Cash_p08,0.13550135501355012,openap_sorted_portfolios
Cash_p09,0.13550135501355012,openap_sorted_portfolios
MS_p05,0.13550135501355012,openap_sorted_portfolios
MS_p03,0.13685636856368563,openap_sorted_portfolios
DebtIssuance_p01,0.13821138211382114,openap_sorted_portfolios
DelLTI_p04,0.13821138211382114,openap_sorted_portfolios
OScore_p01,0.13821138211382114,openap_sorted_portfolios
OScore_p02,0.13821138211382114,openap_sorted_portfolios
PS_p01,0.13821138211382114,openap_sorted_portfolios
PS_p10,0.13821138211382114,openap_sorted_portfolios
Cash_p02,0.14498644986449866,openap_sorted_portfolios
AbnormalAccruals_p01,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p02,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p03,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p04,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p05,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p06,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p07,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p08,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p09,0.14634146341463414,openap_sorted_portfolios
AbnormalAccruals_p10,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p01,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p02,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p03,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p07,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p08,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p09,0.14634146341463414,openap_sorted_portfolios
NetDebtFinance_p10,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p01,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p02,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p06,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p07,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p08,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p09,0.14634146341463414,openap_sorted_portfolios
NetEquityFinance_p10,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p01,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p02,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p03,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p04,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p05,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p06,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p07,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p08,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p09,0.14634146341463414,openap_sorted_portfolios
OrderBacklogChg_p10,0.14634146341463414,openap_sorted_portfolios
ShareRepurchase_p02,0.14634146341463414,openap_sorted_portfolios
XFIN_p01,0.14634146341463414,openap_sorted_portfolios
XFIN_p02,0.14634146341463414,openap_sorted_portfolios
XFIN_p03,0.14634146341463414,openap_sorted_portfolios
XFIN_p04,0.14634146341463414,openap_sorted_portfolios
XFIN_p05,0.14634146341463414,openap_sorted_portfolios
XFIN_p06,0.14634146341463414,openap_sorted_portfolios
XFIN_p07,0.14634146341463414,openap_sorted_portfolios
XFIN_p08,0.14634146341463414,openap_sorted_portfolios
XFIN_p09,0.14634146341463414,openap_sorted_portfolios
XFIN_p10,0.14634146341463414,openap_sorted_portfolios
hire_p04,0.14769647696476965,openap_sorted_portfolios
NetEquityFinance_p03,0.15582655826558264,openap_sorted_portfolios
ShortInterest_p01,0.15582655826558264,openap_sorted_portfolios
ShortInterest_p02,0.15582655826558264,openap_sorted_portfolios
ShortInterest_p03,0.15582655826558264,openap_sorted_portfolios
ShortInterest_p04,0.15582655826558264,openap_sorted_portfolios
ShortInterest_p05,0.15582655826558264,openap_sorted_portfolios
ChInv_p05,0.15853658536585366,openap_sorted_portfolios
ChTax_p05,0.16124661246612465,openap_sorted_portfolios
RDS_p01,0.16260162601626016,openap_sorted_portfolios
RDS_p02,0.16260162601626016,openap_sorted_portfolios
RDS_p03,0.16260162601626016,openap_sorted_portfolios
NetDebtFinance_p04,0.16531165311653118,openap_sorted_portfolios
NetEquityFinance_p04,0.17479674796747968,openap_sorted_portfolios
NetDebtFinance_p06,0.18157181571815717,openap_sorted_portfolios
NetEquityFinance_p05,0.1897018970189702,openap_sorted_portfolios
IndIPO_p01,0.19241192411924118,openap_sorted_portfolios
FEPS_p01,0.2046070460704607,openap_sorted_portfolios
FEPS_p02,0.2046070460704607,openap_sorted_portfolios
FEPS_p03,0.2046070460704607,openap_sorted_portfolios
FEPS_p04,0.2046070460704607,openap_sorted_portfolios
FEPS_p05,0.2046070460704607,openap_sorted_portfolios
FEPS_p06,0.2046070460704607,openap_sorted_portfolios
FEPS_p07,0.2046070460704607,openap_sorted_portfolios
FEPS_p08,0.2046070460704607,openap_sorted_portfolios
FEPS_p09,0.2046070460704607,openap_sorted_portfolios
FEPS_p10,0.2046070460704607,openap_sorted_portfolios
ForecastDispersion_p01,0.2046070460704607,openap_sorted_portfolios
ForecastDispersion_p02,0.2046070460704607,openap_sorted_portfolios
ForecastDispersion_p03,0.2046070460704607,openap_sorted_portfolios
ForecastDispersion_p04,0.2046070460704607,openap_sorted_portfolios
ForecastDispersion_p05,0.2046070460704607,openap_sorted_portfolios
MS_p06,0.2046070460704607,openap_sorted_portfolios
RIO_Disp_p01,0.2046070460704607,openap_sorted_portfolios
RIO_Disp_p02,0.2046070460704607,openap_sorted_portfolios
RIO_Disp_p03,0.2046070460704607,openap_sorted_portfolios
RIO_Disp_p04,0.2046070460704607,openap_sorted_portfolios
RIO_Disp_p05,0.2046070460704607,openap_sorted_portfolios
retConglomerate_p01,0.2046070460704607,openap_sorted_portfolios
retConglomerate_p10,0.2046070460704607,openap_sorted_portfolios
AnalystRevision_p01,0.20596205962059622,openap_sorted_portfolios
AnalystRevision_p05,0.20596205962059622,openap_sorted_portfolios
retConglomerate_p07,0.2073170731707317,openap_sorted_portfolios
retConglomerate_p05,0.2086720867208672,openap_sorted_portfolios
retConglomerate_p06,0.2086720867208672,openap_sorted_portfolios
retConglomerate_p09,0.2086720867208672,openap_sorted_portfolios
retConglomerate_p04,0.21002710027100271,openap_sorted_portfolios
AOP_p01,0.21138211382113822,openap_sorted_portfolios
AOP_p02,0.21138211382113822,openap_sorted_portfolios
AOP_p03,0.21138211382113822,openap_sorted_portfolios
AOP_p04,0.21138211382113822,openap_sorted_portfolios
AOP_p05,0.21138211382113822,openap_sorted_portfolios
AnalystValue_p01,0.21138211382113822,openap_sorted_portfolios
AnalystValue_p02,0.21138211382113822,openap_sorted_portfolios
AnalystValue_p03,0.21138211382113822,openap_sorted_portfolios
AnalystValue_p04,0.21138211382113822,openap_sorted_portfolios
AnalystValue_p05,0.21138211382113822,openap_sorted_portfolios
ChForecastAccrual_p01,0.21138211382113822,openap_sorted_portfolios
ChForecastAccrual_p02,0.21138211382113822,openap_sorted_portfolios
ChNAnalyst_p02,0.2127371273712737,openap_sorted_portfolios
REV6_p01,0.2140921409214092,openap_sorted_portfolios
REV6_p02,0.2140921409214092,openap_sorted_portfolios
REV6_p03,0.2140921409214092,openap_sorted_portfolios
REV6_p04,0.2140921409214092,openap_sorted_portfolios
REV6_p05,0.2140921409214092,openap_sorted_portfolios
retConglomerate_p08,0.2140921409214092,openap_sorted_portfolios
retConglomerate_p03,0.21951219512195122,openap_sorted_portfolios
retConglomerate_p02,0.22086720867208673,openap_sorted_portfolios
sfe_p01,0.22357723577235772,openap_sorted_portfolios
sfe_p02,0.22357723577235772,openap_sorted_portfolios
sfe_p03,0.22357723577235772,openap_sorted_portfolios
sfe_p04,0.22357723577235772,openap_sorted_portfolios
sfe_p05,0.22357723577235772,openap_sorted_portfolios
sfe_p06,0.22357723577235772,openap_sorted_portfolios
sfe_p07,0.22357723577235772,openap_sorted_portfolios
sfe_p08,0.22357723577235772,openap_sorted_portfolios
sfe_p09,0.22357723577235772,openap_sorted_portfolios
sfe_p10,0.22357723577235772,openap_sorted_portfolios
RDIPO_p01,0.22493224932249323,openap_sorted_portfolios
CitationsRD_p01,0.22764227642276422,openap_sorted_portfolios
CitationsRD_p02,0.22764227642276422,openap_sorted_portfolios
CustomerMomentum_p01,0.22764227642276422,openap_sorted_portfolios
CustomerMomentum_p05,0.22764227642276422,openap_sorted_portfolios
PatentsRD_p01,0.22764227642276422,openap_sorted_portfolios
CustomerMomentum_p04,0.23170731707317074,openap_sorted_portfolios
CustomerMomentum_p03,0.23441734417344173,openap_sorted_portfolios
CustomerMomentum_p02,0.23577235772357724,openap_sorted_portfolios
ShareIss1Y_p04,0.24119241192411925,openap_sorted_portfolios
NetDebtFinance_p05,0.24254742547425473,openap_sorted_portfolios
ChNAnalyst_p01,0.24390243902439024,openap_sorted_portfolios
AnalystRevision_p02,0.2506775067750677,openap_sorted_portfolios
IO_ShortInterest_p01,0.26558265582655827,openap_sorted_portfolios
IO_ShortInterest_p03,0.2669376693766938,openap_sorted_portfolios
IO_ShortInterest_p02,0.2696476964769648,openap_sorted_portfolios
ChInv_p07,0.27100271002710025,openap_sorted_portfolios
DelBreadth_p01,0.2764227642276423,openap_sorted_portfolios
DelBreadth_p03,0.2764227642276423,openap_sorted_portfolios
DelBreadth_p08,0.2764227642276423,openap_sorted_portfolios
DelBreadth_p09,0.2764227642276423,openap_sorted_portfolios
DelBreadth_p10,0.2764227642276423,openap_sorted_portfolios
RDcap_p01,0.2764227642276423,openap_sorted_portfolios
RDcap_p02,0.2764227642276423,openap_sorted_portfolios
DelBreadth_p07,0.2791327913279133,openap_sorted_portfolios
DelBreadth_p02,0.2804878048780488,openap_sorted_portfolios
AgeIPO_p01,0.2845528455284553,openap_sorted_portfolios
AgeIPO_p03,0.2845528455284553,openap_sorted_portfolios
AgeIPO_p04,0.2845528455284553,openap_sorted_portfolios
AgeIPO_p05,0.2845528455284553,openap_sorted_portfolios
DelBreadth_p06,0.2845528455284553,openap_sorted_portfolios
DelBreadth_p04,0.2899728997289973,openap_sorted_portfolios
AnalystRevision_p04,0.2926829268292683,openap_sorted_portfolios
DelBreadth_p05,0.2926829268292683,openap_sorted_portfolios
FR_p01,0.2926829268292683,openap_sorted_portfolios
FR_p02,0.2926829268292683,openap_sorted_portfolios
FR_p03,0.2926829268292683,openap_sorted_portfolios
FR_p04,0.2926829268292683,openap_sorted_portfolios
FR_p05,0.2926829268292683,openap_sorted_portfolios
FR_p06,0.2926829268292683,openap_sorted_portfolios
FR_p07,0.2926829268292683,openap_sorted_portfolios
FR_p08,0.2926829268292683,openap_sorted_portfolios
FR_p09,0.2926829268292683,openap_sorted_portfolios
FR_p10,0.2926829268292683,openap_sorted_portfolios
EarningsForecastDisparity_p01,0.3008130081300813,openap_sorted_portfolios
EarningsForecastDisparity_p02,0.3008130081300813,openap_sorted_portfolios
EarningsForecastDisparity_p03,0.3008130081300813,openap_sorted_portfolios
EarningsForecastDisparity_p04,0.3008130081300813,openap_sorted_portfolios
EarningsForecastDisparity_p05,0.3008130081300813,openap_sorted_portfolios
fgr5yrLag_p01,0.3089430894308943,openap_sorted_portfolios
fgr5yrLag_p02,0.3089430894308943,openap_sorted_portfolios
fgr5yrLag_p03,0.3089430894308943,openap_sorted_portfolios
fgr5yrLag_p04,0.3089430894308943,openap_sorted_portfolios
fgr5yrLag_p05,0.3089430894308943,openap_sorted_portfolios
PredictedFE_p01,0.3252032520325203,openap_sorted_portfolios
PredictedFE_p02,0.3252032520325203,openap_sorted_portfolios
PredictedFE_p03,0.3252032520325203,openap_sorted_portfolios
PredictedFE_p04,0.3252032520325203,openap_sorted_portfolios
PredictedFE_p05,0.3252032520325203,openap_sorted_portfolios
PS_p09,0.3346883468834688,openap_sorted_portfolios
ExclExp_p01,0.33875338753387535,openap_sorted_portfolios
ExclExp_p05,0.33875338753387535,openap_sorted_portfolios
ExclExp_p04,0.3428184281842818,openap_sorted_portfolios
EarningsStreak_p01,0.34688346883468835,openap_sorted_portfolios
EarningsStreak_p02,0.34688346883468835,openap_sorted_portfolios
EarningsStreak_p03,0.34688346883468835,openap_sorted_portfolios
EarningsStreak_p04,0.34688346883468835,openap_sorted_portfolios
EarningsStreak_p05,0.34688346883468835,openap_sorted_portfolios
ExclExp_p02,0.35772357723577236,openap_sorted_portfolios
betaVIX_p01,0.36720867208672087,openap_sorted_portfolios
betaVIX_p02,0.36720867208672087,openap_sorted_portfolios
betaVIX_p03,0.36720867208672087,openap_sorted_portfolios
betaVIX_p04,0.36720867208672087,openap_sorted_portfolios
betaVIX_p05,0.36720867208672087,openap_sorted_portfolios
iomom_cust_p01,0.36720867208672087,openap_sorted_portfolios
iomom_cust_p05,0.36720867208672087,openap_sorted_portfolios
iomom_supp_p01,0.36720867208672087,openap_sorted_portfolios
iomom_supp_p05,0.36720867208672087,openap_sorted_portfolios
AgeIPO_p02,0.3712737127371274,openap_sorted_portfolios
iomom_cust_p03,0.3712737127371274,openap_sorted_portfolios
iomom_cust_p04,0.37398373983739835,openap_sorted_portfolios
iomom_supp_p03,0.37669376693766937,openap_sorted_portfolios
iomom_supp_p04,0.3780487804878049,openap_sorted_portfolios
iomom_cust_p02,0.3888888888888889,openap_sorted_portfolios
iomom_supp_p02,0.39295392953929537,openap_sorted_portfolios
PatentsRD_p02,0.3943089430894309,openap_sorted_portfolios
PctTotAcc_p01,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p02,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p03,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p04,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p05,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p06,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p07,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p08,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p09,0.4065040650406504,openap_sorted_portfolios
PctTotAcc_p10,0.4065040650406504,openap_sorted_portfolios
ConsRecomm_p01,0.4932249322493225,openap_sorted_portfolios
ConsRecomm_p02,0.4932249322493225,openap_sorted_portfolios
DownRecomm_p02,0.4932249322493225,openap_sorted_portfolios
UpRecomm_p01,0.4932249322493225,openap_sorted_portfolios
ChangeInRecommendation_p01,0.494579945799458,openap_sorted_portfolios
ChangeInRecommendation_p02,0.494579945799458,openap_sorted_portfolios
ChangeInRecommendation_p04,0.494579945799458,openap_sorted_portfolios
ChangeInRecommendation_p05,0.494579945799458,openap_sorted_portfolios
DownRecomm_p01,0.494579945799458,openap_sorted_portfolios
Recomm_ShortInterest_p01,0.494579945799458,openap_sorted_portfolios
Recomm_ShortInterest_p02,0.494579945799458,openap_sorted_portfolios
UpRecomm_p02,0.494579945799458,openap_sorted_portfolios
PS_p07,0.5149051490514905,openap_sorted_portfolios
PS_p05,0.5257452574525745,openap_sorted_portfolios
ChInv_p06,0.5433604336043361,openap_sorted_portfolios
OptionVolume1_p01,0.551490514905149,openap_sorted_portfolios
OptionVolume1_p02,0.551490514905149,openap_sorted_portfolios
OptionVolume1_p03,0.551490514905149,openap_sorted_portfolios
OptionVolume1_p04,0.551490514905149,openap_sorted_portfolios
OptionVolume1_p05,0.551490514905149,openap_sorted_portfolios
OptionVolume2_p01,0.5528455284552846,openap_sorted_portfolios
OptionVolume2_p02,0.5528455284552846,openap_sorted_portfolios
OptionVolume2_p03,0.5528455284552846,openap_sorted_portfolios
OptionVolume2_p04,0.5528455284552846,openap_sorted_portfolios
OptionVolume2_p05,0.5528455284552846,openap_sorted_portfolios
CPVolSpread_p01,0.5609756097560976,openap_sorted_portfolios
CPVolSpread_p02,0.5609756097560976,openap_sorted_portfolios
CPVolSpread_p03,0.5609756097560976,openap_sorted_portfolios
CPVolSpread_p04,0.5609756097560976,openap_sorted_portfolios
CPVolSpread_p05,0.5609756097560976,openap_sorted_portfolios
RIVolSpread_p01,0.5609756097560976,openap_sorted_portfolios
RIVolSpread_p02,0.5609756097560976,openap_sorted_portfolios
RIVolSpread_p03,0.5609756097560976,openap_sorted_portfolios
RIVolSpread_p04,0.5609756097560976,openap_sorted_portfolios
RIVolSpread_p05,0.5609756097560976,openap_sorted_portfolios
SmileSlope_p01,0.5609756097560976,openap_sorted_portfolios
SmileSlope_p02,0.5609756097560976,openap_sorted_portfolios
SmileSlope_p03,0.5609756097560976,openap_sorted_portfolios
SmileSlope_p04,0.5609756097560976,openap_sorted_portfolios
SmileSlope_p05,0.5609756097560976,openap_sorted_portfolios
skew1_p01,0.5609756097560976,openap_sorted_portfolios
skew1_p02,0.5609756097560976,openap_sorted_portfolios
skew1_p03,0.5609756097560976,openap_sorted_portfolios
skew1_p04,0.5609756097560976,openap_sorted_portfolios
skew1_p05,0.5609756097560976,openap_sorted_portfolios
dCPVolSpread_p01,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p02,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p03,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p04,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p05,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p06,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p07,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p08,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p09,0.5623306233062331,openap_sorted_portfolios
dCPVolSpread_p10,0.5623306233062331,openap_sorted_portfolios
dVolCall_p01,0.5623306233062331,openap_sorted_portfolios
dVolCall_p02,0.5623306233062331,openap_sorted_portfolios
dVolCall_p03,0.5623306233062331,openap_sorted_portfolios
dVolCall_p04,0.5623306233062331,openap_sorted_portfolios
dVolCall_p05,0.5623306233062331,openap_sorted_portfolios
dVolCall_p06,0.5623306233062331,openap_sorted_portfolios
dVolCall_p07,0.5623306233062331,openap_sorted_portfolios
dVolCall_p08,0.5623306233062331,openap_sorted_portfolios
dVolCall_p09,0.5623306233062331,openap_sorted_portfolios
dVolCall_p10,0.5623306233062331,openap_sorted_portfolios
dVolPut_p01,0.5623306233062331,openap_sorted_portfolios
dVolPut_p02,0.5623306233062331,openap_sorted_portfolios
dVolPut_p03,0.5623306233062331,openap_sorted_portfolios
dVolPut_p04,0.5623306233062331,openap_sorted_portfolios
dVolPut_p05,0.5623306233062331,openap_sorted_portfolios
dVolPut_p06,0.5623306233062331,openap_sorted_portfolios
dVolPut_p07,0.5623306233062331,openap_sorted_portfolios
dVolPut_p08,0.5623306233062331,openap_sorted_portfolios
dVolPut_p09,0.5623306233062331,openap_sorted_portfolios
dVolPut_p10,0.5623306233062331,openap_sorted_portfolios
ExclExp_p03,0.5799457994579946,openap_sorted_portfolios
DelDRC_p01,0.6016260162601627,openap_sorted_portfolios
DelDRC_p02,0.6016260162601627,openap_sorted_portfolios
DelDRC_p03,0.6016260162601627,openap_sorted_portfolios
DelDRC_p04,0.6016260162601627,openap_sorted_portfolios
DelDRC_p05,0.6016260162601627,openap_sorted_portfolios
PS_p04,0.6300813008130082,openap_sorted_portfolios
ProbInformedTrading_p01,0.6747967479674797,openap_sorted_portfolios
ProbInformedTrading_p02,0.6747967479674797,openap_sorted_portfolios
ProbInformedTrading_p03,0.6747967479674797,openap_sorted_portfolios
ProbInformedTrading_p04,0.6747967479674797,openap_sorted_portfolios
ProbInformedTrading_p05,0.6747967479674797,openap_sorted_portfolios
PS_p08,0.6951219512195121,openap_sorted_portfolios
Activism1_p01,0.7330623306233063,openap_sorted_portfolios
Activism1_p03,0.7330623306233063,openap_sorted_portfolios
Activism1_p04,0.7330623306233063,openap_sorted_portfolios
Activism2_p01,0.7330623306233063,openap_sorted_portfolios
Activism2_p02,0.7330623306233063,openap_sorted_portfolios
Activism2_p03,0.7330623306233063,openap_sorted_portfolios
Activism2_p04,0.7330623306233063,openap_sorted_portfolios
Governance_p01,0.7330623306233063,openap_sorted_portfolios
Governance_p02,0.7330623306233063,openap_sorted_portfolios
Governance_p03,0.7330623306233063,openap_sorted_portfolios
Governance_p04,0.7330623306233063,openap_sorted_portfolios
Governance_p05,0.7330623306233063,openap_sorted_portfolios
Governance_p06,0.7330623306233063,openap_sorted_portfolios
Governance_p07,0.7330623306233063,openap_sorted_portfolios
Governance_p08,0.7330623306233063,openap_sorted_portfolios
Governance_p09,0.7330623306233063,openap_sorted_portfolios
Governance_p10,0.7330623306233063,openap_sorted_portfolios
PS_p06,0.7357723577235772,openap_sorted_portfolios
AnalystRevision_p03,0.7560975609756098,openap_sorted_portfolios
Activism1_p02,0.7682926829268293,openap_sorted_portfolios
ChangeInRecommendation_p03,0.7913279132791328,openap_sorted_portfolios
PS_p03,0.8130081300813008,openap_sorted_portfolios
NumEarnIncrease_p03,0.8807588075880759,openap_sorted_portfolios
PS_p02,0.9986449864498645,openap_sorted_portfolios
